station,station_name,day,year,DOY,gdd_40_86,cumGDD
IA4502,KNOXVILLE,2012-10-21,2012,295,10.5,6046.5
IA4502,KNOXVILLE,2012-10-22,2012,296,20.5,6067
IA4502,KNOXVILLE,2012-10-23,2012,297,27,6094
IA4502,KNOXVILLE,2012-10-24,2012,298,29.5,6123.5
IA4502,KNOXVILLE,2012-10-25,2012,299,23,6146.5
IA4502,KNOXVILLE,2012-10-26,2012,300,4,6150.5
IA4502,KNOXVILLE,2012-10-27,2012,301,3,6153.5
IA4502,KNOXVILLE,2012-10-28,2012,302,1.5,6155
IA4502,KNOXVILLE,2012-10-29,2012,303,4,6159
IA4502,KNOXVILLE,2012-10-30,2012,304,4.5,6163.5
IA4502,KNOXVILLE,2012-10-31,2012,305,6.5,6170
IA4502,KNOXVILLE,2012-11-01,2012,306,5.5,6175.5
IA4502,KNOXVILLE,2012-11-02,2012,307,10,6185.5
IA4502,KNOXVILLE,2012-11-03,2012,308,3.5,6189
IA4502,KNOXVILLE,2012-11-04,2012,309,6.5,6195.5
IA4502,KNOXVILLE,2012-11-05,2012,310,3.5,6199
IA4502,KNOXVILLE,2012-11-06,2012,311,1.5,6200.5
IA4502,KNOXVILLE,2012-11-07,2012,312,7,6207.5
IA4502,KNOXVILLE,2012-11-08,2012,313,6,6213.5
IA4502,KNOXVILLE,2012-11-09,2012,314,10,6223.5
IA4502,KNOXVILLE,2012-11-10,2012,315,12.5,6236
IA4502,KNOXVILLE,2012-11-11,2012,316,19,6255
IA4502,KNOXVILLE,2012-11-12,2012,317,1.5,6256.5
IA4502,KNOXVILLE,2012-11-13,2012,318,0,6256.5
IA4502,KNOXVILLE,2012-11-14,2012,319,5,6261.5
IA4502,KNOXVILLE,2012-11-15,2012,320,8.5,6270
IA4502,KNOXVILLE,2012-11-16,2012,321,8.5,6278.5
IA4502,KNOXVILLE,2012-11-17,2012,322,7.5,6286
IA4502,KNOXVILLE,2012-11-18,2012,323,10,6296
IA4502,KNOXVILLE,2012-11-19,2012,324,11.5,6307.5
IA4502,KNOXVILLE,2012-11-20,2012,325,10.5,6318
IA4502,KNOXVILLE,2012-11-21,2012,326,9.5,6327.5
IA4502,KNOXVILLE,2012-11-22,2012,327,18,6345.5
IA4502,KNOXVILLE,2012-11-23,2012,328,13,6358.5
IA4502,KNOXVILLE,2012-11-24,2012,329,0,6358.5
IA4502,KNOXVILLE,2012-11-25,2012,330,0,6358.5
IA4502,KNOXVILLE,2012-11-26,2012,331,0,6358.5
IA4502,KNOXVILLE,2012-11-27,2012,332,0,6358.5
IA4502,KNOXVILLE,2012-11-28,2012,333,0,6358.5
IA4502,KNOXVILLE,2012-11-29,2012,334,3.5,6362
IA4502,KNOXVILLE,2012-11-30,2012,335,6.5,6368.5
IA4502,KNOXVILLE,2012-12-01,2012,336,6,6374.5
IA4502,KNOXVILLE,2012-12-02,2012,337,9.5,6384
IA4502,KNOXVILLE,2012-12-03,2012,338,15.5,6399.5
IA4502,KNOXVILLE,2012-12-04,2012,339,14,6413.5
IA4502,KNOXVILLE,2012-12-05,2012,340,9.5,6423
IA4502,KNOXVILLE,2012-12-06,2012,341,3,6426
IA4502,KNOXVILLE,2012-12-07,2012,342,5,6431
IA4502,KNOXVILLE,2012-12-08,2012,343,5,6436
IA4502,KNOXVILLE,2012-12-09,2012,344,0,6436
IA4502,KNOXVILLE,2012-12-10,2012,345,0,6436
IA4502,KNOXVILLE,2012-12-11,2012,346,0,6436
IA4502,KNOXVILLE,2012-12-12,2012,347,1,6437
IA4502,KNOXVILLE,2012-12-13,2012,348,4.5,6441.5
IA4502,KNOXVILLE,2012-12-14,2012,349,5.5,6447
IA4502,KNOXVILLE,2012-12-15,2012,350,6.5,6453.5
IA4502,KNOXVILLE,2012-12-16,2012,351,4.5,6458
IA4502,KNOXVILLE,2012-12-17,2012,352,0,6458
IA4502,KNOXVILLE,2012-12-18,2012,353,0,6458
IA4502,KNOXVILLE,2012-12-19,2012,354,2.5,6460.5
IA4502,KNOXVILLE,2012-12-20,2012,355,0,6460.5
IA4502,KNOXVILLE,2012-12-21,2012,356,0,6460.5
IA4502,KNOXVILLE,2012-12-22,2012,357,0,6460.5
IA4502,KNOXVILLE,2012-12-23,2012,358,2,6462.5
IA4502,KNOXVILLE,2012-12-24,2012,359,0,6462.5
IA4502,KNOXVILLE,2012-12-25,2012,360,0,6462.5
IA4502,KNOXVILLE,2012-12-26,2012,361,0,6462.5
IA4502,KNOXVILLE,2012-12-27,2012,362,0,6462.5
IA4502,KNOXVILLE,2012-12-28,2012,363,0,6462.5
IA4502,KNOXVILLE,2012-12-29,2012,364,0,6462.5
IA4502,KNOXVILLE,2012-12-30,2012,365,0,6462.5
IA4502,KNOXVILLE,2013-01-01,2013,1,0,0
IA4502,KNOXVILLE,2013-01-02,2013,2,0,0
IA4502,KNOXVILLE,2013-01-03,2013,3,0,0
IA4502,KNOXVILLE,2013-01-04,2013,4,0,0
IA4502,KNOXVILLE,2013-01-05,2013,5,0,0
IA4502,KNOXVILLE,2013-01-06,2013,6,0,0
IA4502,KNOXVILLE,2013-01-07,2013,7,0,0
IA4502,KNOXVILLE,2013-01-08,2013,8,3.5,3.5
IA4502,KNOXVILLE,2013-01-09,2013,9,4.5,8
IA4502,KNOXVILLE,2013-01-10,2013,10,3.5,11.5
IA4502,KNOXVILLE,2013-01-11,2013,11,3,14.5
IA4502,KNOXVILLE,2013-01-12,2013,12,7.5,22
IA4502,KNOXVILLE,2013-01-13,2013,13,0,22
IA4502,KNOXVILLE,2013-01-14,2013,14,0,22
IA4502,KNOXVILLE,2013-01-15,2013,15,0,22
IA4502,KNOXVILLE,2013-01-16,2013,16,0,22
IA4502,KNOXVILLE,2013-01-17,2013,17,3.5,25.5
IA4502,KNOXVILLE,2013-01-18,2013,18,0,25.5
IA4502,KNOXVILLE,2013-01-19,2013,19,8,33.5
IA4502,KNOXVILLE,2013-01-20,2013,20,7.5,41
IA4502,KNOXVILLE,2013-01-21,2013,21,0,41
IA4502,KNOXVILLE,2013-01-22,2013,22,0,41
IA4502,KNOXVILLE,2013-01-23,2013,23,0,41
IA4502,KNOXVILLE,2013-01-24,2013,24,0,41
IA4502,KNOXVILLE,2013-01-25,2013,25,0,41
IA4502,KNOXVILLE,2013-01-26,2013,26,0,41
IA4502,KNOXVILLE,2013-01-27,2013,27,0,41
IA4502,KNOXVILLE,2013-01-28,2013,28,3.5,44.5
IA4502,KNOXVILLE,2013-01-29,2013,29,10.5,55
IA4502,KNOXVILLE,2013-01-30,2013,30,0.5,55.5
IA4502,KNOXVILLE,2013-01-31,2013,31,0,55.5
IA4502,KNOXVILLE,2013-02-01,2013,32,0,55.5
IA4502,KNOXVILLE,2013-02-02,2013,33,0,55.5
IA4502,KNOXVILLE,2013-02-03,2013,34,0,55.5
IA4502,KNOXVILLE,2013-02-04,2013,35,0,55.5
IA4502,KNOXVILLE,2013-02-05,2013,36,0,55.5
IA4502,KNOXVILLE,2013-02-06,2013,37,1,56.5
IA4502,KNOXVILLE,2013-02-07,2013,38,2.5,59
IA4502,KNOXVILLE,2013-02-08,2013,39,0,59
IA4502,KNOXVILLE,2013-02-09,2013,40,0,59
IA4502,KNOXVILLE,2013-02-10,2013,41,0,59
IA4502,KNOXVILLE,2013-02-11,2013,42,7,66
IA4502,KNOXVILLE,2013-02-12,2013,43,0,66
IA4502,KNOXVILLE,2013-02-13,2013,44,2.5,68.5
IA4502,KNOXVILLE,2013-02-14,2013,45,5,73.5
IA4502,KNOXVILLE,2013-02-15,2013,46,2.5,76
IA4502,KNOXVILLE,2013-02-16,2013,47,0,76
IA4502,KNOXVILLE,2013-02-17,2013,48,0,76
IA4502,KNOXVILLE,2013-02-18,2013,49,2.5,78.5
IA4502,KNOXVILLE,2013-02-19,2013,50,2,80.5
IA4502,KNOXVILLE,2013-02-20,2013,51,0,80.5
IA4502,KNOXVILLE,2013-02-21,2013,52,0,80.5
IA4502,KNOXVILLE,2013-02-22,2013,53,0,80.5
IA4502,KNOXVILLE,2013-02-23,2013,54,0,80.5
IA4502,KNOXVILLE,2013-02-24,2013,55,0,80.5
IA4502,KNOXVILLE,2013-02-25,2013,56,2,82.5
IA4502,KNOXVILLE,2013-02-26,2013,57,0,82.5
IA4502,KNOXVILLE,2013-02-27,2013,58,0,82.5
IA4502,KNOXVILLE,2013-02-28,2013,59,0,82.5
IA4502,KNOXVILLE,2013-03-01,2013,60,0,82.5
IA4502,KNOXVILLE,2013-03-02,2013,61,0,82.5
IA4502,KNOXVILLE,2013-03-03,2013,62,0,82.5
IA4502,KNOXVILLE,2013-03-04,2013,63,0,82.5
IA4502,KNOXVILLE,2013-03-05,2013,64,0,82.5
IA4502,KNOXVILLE,2013-03-06,2013,65,0,82.5
IA4502,KNOXVILLE,2013-03-07,2013,66,0,82.5
IA4502,KNOXVILLE,2013-03-08,2013,67,0,82.5
IA4502,KNOXVILLE,2013-03-09,2013,68,2.5,85
IA4502,KNOXVILLE,2013-03-10,2013,69,2.5,87.5
IA4502,KNOXVILLE,2013-03-11,2013,70,0,87.5
IA4502,KNOXVILLE,2013-03-12,2013,71,0,87.5
IA4502,KNOXVILLE,2013-03-13,2013,72,0,87.5
IA4502,KNOXVILLE,2013-03-14,2013,73,0,87.5
IA4502,KNOXVILLE,2013-03-15,2013,74,7.5,95
IA4502,KNOXVILLE,2013-03-16,2013,75,9,104
IA4502,KNOXVILLE,2013-03-17,2013,76,0,104
IA4502,KNOXVILLE,2013-03-18,2013,77,0,104
IA4502,KNOXVILLE,2013-03-19,2013,78,0,104
IA4502,KNOXVILLE,2013-03-20,2013,79,0,104
IA4502,KNOXVILLE,2013-03-21,2013,80,0,104
IA4502,KNOXVILLE,2013-03-22,2013,81,0,104
IA4502,KNOXVILLE,2013-03-23,2013,82,0,104
IA4502,KNOXVILLE,2013-03-24,2013,83,0,104
IA4502,KNOXVILLE,2013-03-25,2013,84,0,104
IA4502,KNOXVILLE,2013-03-26,2013,85,0,104
IA4502,KNOXVILLE,2013-03-27,2013,86,0,104
IA4502,KNOXVILLE,2013-03-28,2013,87,3,107
IA4502,KNOXVILLE,2013-03-29,2013,88,8,115
IA4502,KNOXVILLE,2013-03-30,2013,89,10.5,125.5
IA4502,KNOXVILLE,2013-03-31,2013,90,6.5,132
IA4502,KNOXVILLE,2013-04-01,2013,91,7,139
IA4502,KNOXVILLE,2013-04-02,2013,92,0,139
IA4502,KNOXVILLE,2013-04-03,2013,93,3.5,142.5
IA4502,KNOXVILLE,2013-04-04,2013,94,5,147.5
IA4502,KNOXVILLE,2013-04-05,2013,95,12,159.5
IA4502,KNOXVILLE,2013-04-06,2013,96,10.5,170
IA4502,KNOXVILLE,2013-04-07,2013,97,13,183
IA4502,KNOXVILLE,2013-04-08,2013,98,14.5,197.5
IA4502,KNOXVILLE,2013-04-09,2013,99,21.5,219
IA4502,KNOXVILLE,2013-04-10,2013,100,17.5,236.5
IA4502,KNOXVILLE,2013-04-11,2013,101,1.5,238
IA4502,KNOXVILLE,2013-04-12,2013,102,0,238
IA4502,KNOXVILLE,2013-04-13,2013,103,0.5,238.5
IA4502,KNOXVILLE,2013-04-14,2013,104,6,244.5
IA4502,KNOXVILLE,2013-04-15,2013,105,17.5,262
IA4502,KNOXVILLE,2013-04-16,2013,106,4,266
IA4502,KNOXVILLE,2013-04-17,2013,107,5,271
IA4502,KNOXVILLE,2013-04-18,2013,108,5.5,276.5
IA4502,KNOXVILLE,2013-04-19,2013,109,0.5,277
IA4502,KNOXVILLE,2013-04-20,2013,110,2,279
IA4502,KNOXVILLE,2013-04-21,2013,111,4,283
IA4502,KNOXVILLE,2013-04-22,2013,112,14,297
IA4502,KNOXVILLE,2013-04-23,2013,113,14,311
IA4502,KNOXVILLE,2013-04-24,2013,114,0.5,311.5
IA4502,KNOXVILLE,2013-04-25,2013,115,7,318.5
IA4502,KNOXVILLE,2013-04-26,2013,116,10,328.5
IA4502,KNOXVILLE,2013-04-27,2013,117,13,341.5
IA4502,KNOXVILLE,2013-04-28,2013,118,13.5,355
IA4502,KNOXVILLE,2013-04-29,2013,119,21,376
IA4502,KNOXVILLE,2013-04-30,2013,120,29.5,405.5
IA4502,KNOXVILLE,2013-05-01,2013,121,29,434.5
IA4502,KNOXVILLE,2013-05-02,2013,122,12,446.5
IA4502,KNOXVILLE,2013-05-03,2013,123,0,446.5
IA4502,KNOXVILLE,2013-05-04,2013,124,0,446.5
IA4502,KNOXVILLE,2013-05-05,2013,125,7,453.5
IA4502,KNOXVILLE,2013-05-06,2013,126,13,466.5
IA4502,KNOXVILLE,2013-05-07,2013,127,21,487.5
IA4502,KNOXVILLE,2013-05-08,2013,128,26,513.5
IA4502,KNOXVILLE,2013-05-09,2013,129,21.5,535
IA4502,KNOXVILLE,2013-05-10,2013,130,20.5,555.5
IA4502,KNOXVILLE,2013-05-11,2013,131,16.5,572
IA4502,KNOXVILLE,2013-05-12,2013,132,8.5,580.5
IA4502,KNOXVILLE,2013-05-13,2013,133,10.5,591
IA4502,KNOXVILLE,2013-05-14,2013,134,22.5,613.5
IA4502,KNOXVILLE,2013-05-15,2013,135,34,647.5
IA4502,KNOXVILLE,2013-05-16,2013,136,29.5,677
IA4502,KNOXVILLE,2013-05-17,2013,137,30,707
IA4502,KNOXVILLE,2013-05-18,2013,138,29.5,736.5
IA4502,KNOXVILLE,2013-05-19,2013,139,34,770.5
IA4502,KNOXVILLE,2013-05-20,2013,140,33,803.5
IA4502,KNOXVILLE,2013-05-21,2013,141,28.5,832
IA4502,KNOXVILLE,2013-05-22,2013,142,22.5,854.5
IA4502,KNOXVILLE,2013-05-23,2013,143,18,872.5
IA4502,KNOXVILLE,2013-05-24,2013,144,18.5,891
IA4502,KNOXVILLE,2013-05-25,2013,145,19.5,910.5
IA4502,KNOXVILLE,2013-05-26,2013,146,13,923.5
IA4502,KNOXVILLE,2013-05-27,2013,147,17.5,941
IA4502,KNOXVILLE,2013-05-28,2013,148,25.5,966.5
IA4502,KNOXVILLE,2013-05-29,2013,149,28.5,995
IA4502,KNOXVILLE,2013-05-30,2013,150,33.5,1028.5
IA4502,KNOXVILLE,2013-05-31,2013,151,27.5,1056
IA4502,KNOXVILLE,2013-06-01,2013,152,26,1082
IA4502,KNOXVILLE,2013-06-02,2013,153,20,1102
IA4502,KNOXVILLE,2013-06-03,2013,154,15,1117
IA4502,KNOXVILLE,2013-06-04,2013,155,19,1136
IA4502,KNOXVILLE,2013-06-05,2013,156,21,1157
IA4502,KNOXVILLE,2013-06-06,2013,157,19.5,1176.5
IA4502,KNOXVILLE,2013-06-07,2013,158,21.5,1198
IA4502,KNOXVILLE,2013-06-08,2013,159,20.5,1218.5
IA4502,KNOXVILLE,2013-06-09,2013,160,26,1244.5
IA4502,KNOXVILLE,2013-06-10,2013,161,26.5,1271
IA4502,KNOXVILLE,2013-06-11,2013,162,27.5,1298.5
IA4502,KNOXVILLE,2013-06-12,2013,163,37,1335.5
IA4502,KNOXVILLE,2013-06-13,2013,164,34,1369.5
IA4502,KNOXVILLE,2013-06-14,2013,165,29,1398.5
IA4502,KNOXVILLE,2013-06-15,2013,166,28.5,1427
IA4502,KNOXVILLE,2013-06-16,2013,167,33,1460
IA4502,KNOXVILLE,2013-06-17,2013,168,34.5,1494.5
IA4502,KNOXVILLE,2013-06-18,2013,169,34.5,1529
IA4502,KNOXVILLE,2013-06-19,2013,170,32.5,1561.5
IA4502,KNOXVILLE,2013-06-20,2013,171,33,1594.5
IA4502,KNOXVILLE,2013-06-21,2013,172,38,1632.5
IA4502,KNOXVILLE,2013-06-22,2013,173,40.5,1673
IA4502,KNOXVILLE,2013-06-23,2013,174,39,1712
IA4502,KNOXVILLE,2013-06-24,2013,175,31,1743
IA4502,KNOXVILLE,2013-06-25,2013,176,32.5,1775.5
IA4502,KNOXVILLE,2013-06-26,2013,177,39,1814.5
IA4502,KNOXVILLE,2013-06-27,2013,178,37,1851.5
IA4502,KNOXVILLE,2013-06-28,2013,179,36,1887.5
IA4502,KNOXVILLE,2013-06-29,2013,180,36,1923.5
IA4502,KNOXVILLE,2013-06-30,2013,181,27.5,1951
IA4502,KNOXVILLE,2013-07-01,2013,182,29.5,1980.5
IA4502,KNOXVILLE,2013-07-02,2013,183,29,2009.5
IA4502,KNOXVILLE,2013-07-03,2013,184,28.5,2038
IA4502,KNOXVILLE,2013-07-04,2013,185,30,2068
IA4502,KNOXVILLE,2013-07-05,2013,186,34,2102
IA4502,KNOXVILLE,2013-07-06,2013,187,35,2137
IA4502,KNOXVILLE,2013-07-07,2013,188,35,2172
IA4502,KNOXVILLE,2013-07-08,2013,189,39,2211
IA4502,KNOXVILLE,2013-07-09,2013,190,40,2251
IA4502,KNOXVILLE,2013-07-10,2013,191,39,2290
IA4502,KNOXVILLE,2013-07-11,2013,192,34,2324
IA4502,KNOXVILLE,2013-07-12,2013,193,33,2357
IA4502,KNOXVILLE,2013-07-13,2013,194,33,2390
IA4502,KNOXVILLE,2013-07-14,2013,195,30,2420
IA4502,KNOXVILLE,2013-07-15,2013,196,36,2456
IA4502,KNOXVILLE,2013-07-16,2013,197,38.5,2494.5
IA4502,KNOXVILLE,2013-07-17,2013,198,39.5,2534
IA4502,KNOXVILLE,2013-07-18,2013,199,39.5,2573.5
IA4502,KNOXVILLE,2013-07-19,2013,200,40,2613.5
IA4502,KNOXVILLE,2013-07-20,2013,201,35.5,2649
IA4502,KNOXVILLE,2013-07-21,2013,202,36,2685
IA4502,KNOXVILLE,2013-07-22,2013,203,33,2718
IA4502,KNOXVILLE,2013-07-23,2013,204,35.5,2753.5
IA4502,KNOXVILLE,2013-07-24,2013,205,27,2780.5
IA4502,KNOXVILLE,2013-07-25,2013,206,30.5,2811
IA4502,KNOXVILLE,2013-07-26,2013,207,35,2846
IA4502,KNOXVILLE,2013-07-27,2013,208,30,2876
IA4502,KNOXVILLE,2013-07-28,2013,209,19.5,2895.5
IA4502,KNOXVILLE,2013-07-29,2013,210,24.5,2920
IA4502,KNOXVILLE,2013-07-30,2013,211,27.5,2947.5
IA4502,KNOXVILLE,2013-07-31,2013,212,27.5,2975
IA4502,KNOXVILLE,2013-08-01,2013,213,32,3007
IA4502,KNOXVILLE,2013-08-02,2013,214,36,3043
IA4502,KNOXVILLE,2013-08-03,2013,215,33,3076
IA4502,KNOXVILLE,2013-08-04,2013,216,28,3104
IA4502,KNOXVILLE,2013-08-05,2013,217,31,3135
IA4502,KNOXVILLE,2013-08-06,2013,218,32.5,3167.5
IA4502,KNOXVILLE,2013-08-07,2013,219,36.5,3204
IA4502,KNOXVILLE,2013-08-08,2013,220,29.5,3233.5
IA4502,KNOXVILLE,2013-08-09,2013,221,32,3265.5
IA4502,KNOXVILLE,2013-08-10,2013,222,29.5,3295
IA4502,KNOXVILLE,2013-08-11,2013,223,32,3327
IA4502,KNOXVILLE,2013-08-12,2013,224,35.5,3362.5
IA4502,KNOXVILLE,2013-08-13,2013,225,30,3392.5
IA4502,KNOXVILLE,2013-08-14,2013,226,24.5,3417
IA4502,KNOXVILLE,2013-08-15,2013,227,26.5,3443.5
IA4502,KNOXVILLE,2013-08-16,2013,228,22.5,3466
IA4502,KNOXVILLE,2013-08-17,2013,229,25.5,3491.5
IA4502,KNOXVILLE,2013-08-18,2013,230,32,3523.5
IA4502,KNOXVILLE,2013-08-19,2013,231,31.5,3555
IA4502,KNOXVILLE,2013-08-20,2013,232,34.5,3589.5
IA4502,KNOXVILLE,2013-08-21,2013,233,37.5,3627
IA4502,KNOXVILLE,2013-08-22,2013,234,38.5,3665.5
IA4502,KNOXVILLE,2013-08-23,2013,235,33,3698.5
IA4502,KNOXVILLE,2013-08-24,2013,236,37,3735.5
IA4502,KNOXVILLE,2013-08-25,2013,237,37.5,3773
IA4502,KNOXVILLE,2013-08-26,2013,238,39,3812
IA4502,KNOXVILLE,2013-08-27,2013,239,40,3852
IA4502,KNOXVILLE,2013-08-28,2013,240,39.5,3891.5
IA4502,KNOXVILLE,2013-08-29,2013,241,39.5,3931
IA4502,KNOXVILLE,2013-08-30,2013,242,40.5,3971.5
IA4502,KNOXVILLE,2013-08-31,2013,243,38,4009.5
IA4502,KNOXVILLE,2013-09-01,2013,244,37,4046.5
IA4502,KNOXVILLE,2013-09-02,2013,245,30,4076.5
IA4502,KNOXVILLE,2013-09-03,2013,246,24.5,4101
IA4502,KNOXVILLE,2013-09-04,2013,247,27,4128
IA4502,KNOXVILLE,2013-09-05,2013,248,34.5,4162.5
IA4502,KNOXVILLE,2013-09-06,2013,249,35,4197.5
IA4502,KNOXVILLE,2013-09-07,2013,250,35.5,4233
IA4502,KNOXVILLE,2013-09-08,2013,251,38,4271
IA4502,KNOXVILLE,2013-09-09,2013,252,38,4309
IA4502,KNOXVILLE,2013-09-10,2013,253,39,4348
IA4502,KNOXVILLE,2013-09-11,2013,254,39,4387
IA4502,KNOXVILLE,2013-09-12,2013,255,35.5,4422.5
IA4502,KNOXVILLE,2013-09-13,2013,256,25,4447.5
IA4502,KNOXVILLE,2013-09-14,2013,257,22,4469.5
IA4502,KNOXVILLE,2013-09-15,2013,258,28,4497.5
IA4502,KNOXVILLE,2013-09-16,2013,259,19.5,4517
IA4502,KNOXVILLE,2013-09-17,2013,260,17.5,4534.5
IA4502,KNOXVILLE,2013-09-18,2013,261,20,4554.5
IA4502,KNOXVILLE,2013-09-19,2013,262,36.5,4591
IA4502,KNOXVILLE,2013-09-20,2013,263,30.5,4621.5
IA4502,KNOXVILLE,2013-09-21,2013,264,17.5,4639
IA4502,KNOXVILLE,2013-09-22,2013,265,19,4658
IA4502,KNOXVILLE,2013-09-23,2013,266,23.5,4681.5
IA4502,KNOXVILLE,2013-09-24,2013,267,23.5,4705
IA4502,KNOXVILLE,2013-09-25,2013,268,24,4729
IA4502,KNOXVILLE,2013-09-26,2013,269,24.5,4753.5
IA4502,KNOXVILLE,2013-09-27,2013,270,30.5,4784
IA4502,KNOXVILLE,2013-09-28,2013,271,35,4819
IA4502,KNOXVILLE,2013-09-29,2013,272,17,4836
IA4502,KNOXVILLE,2013-09-30,2013,273,21,4857
IA4502,KNOXVILLE,2013-10-01,2013,274,22.5,4879.5
IA4502,KNOXVILLE,2013-10-02,2013,275,31,4910.5
IA4502,KNOXVILLE,2013-10-03,2013,276,32,4942.5
IA4502,KNOXVILLE,2013-10-04,2013,277,34,4976.5
IA4502,KNOXVILLE,2013-10-05,2013,278,24.5,5001
IA4502,KNOXVILLE,2013-10-06,2013,279,8.5,5009.5
IA4502,KNOXVILLE,2013-10-07,2013,280,6,5015.5
IA4502,KNOXVILLE,2013-10-08,2013,281,18,5033.5
IA4502,KNOXVILLE,2013-10-09,2013,282,23,5056.5
IA4502,KNOXVILLE,2013-10-10,2013,283,20,5076.5
IA4502,KNOXVILLE,2013-10-11,2013,284,21.5,5098
IA4502,KNOXVILLE,2013-10-12,2013,285,21.5,5119.5
IA4502,KNOXVILLE,2013-10-13,2013,286,13,5132.5
IA4502,KNOXVILLE,2013-10-14,2013,287,13,5145.5
IA4502,KNOXVILLE,2013-10-15,2013,288,13.5,5159
IA4502,KNOXVILLE,2013-10-16,2013,289,11.5,5170.5
IA4502,KNOXVILLE,2013-10-17,2013,290,5.5,5176
IA4502,KNOXVILLE,2013-10-18,2013,291,12,5188
IA4502,KNOXVILLE,2013-10-19,2013,292,4.5,5192.5
IA4502,KNOXVILLE,2013-10-20,2013,293,9,5201.5
IA4502,KNOXVILLE,2013-10-21,2013,294,10.5,5212
IA4502,KNOXVILLE,2013-10-22,2013,295,5.5,5217.5
IA4502,KNOXVILLE,2013-10-23,2013,296,5.5,5223
IA4502,KNOXVILLE,2013-10-24,2013,297,1,5224
IA4502,KNOXVILLE,2013-10-25,2013,298,1.5,5225.5
IA4502,KNOXVILLE,2013-10-26,2013,299,7.5,5233
IA4502,KNOXVILLE,2013-10-27,2013,300,6,5239
IA4502,KNOXVILLE,2013-10-28,2013,301,10.5,5249.5
IA4502,KNOXVILLE,2013-10-29,2013,302,8.5,5258
IA4502,KNOXVILLE,2013-10-30,2013,303,8.5,5266.5
IA4502,KNOXVILLE,2013-10-31,2013,304,13,5279.5
IA4502,KNOXVILLE,2013-11-01,2013,305,3,5282.5
IA4502,KNOXVILLE,2013-11-02,2013,306,7.5,5290
IA4502,KNOXVILLE,2013-11-03,2013,307,6,5296
IA4502,KNOXVILLE,2013-11-04,2013,308,8,5304
IA4502,KNOXVILLE,2013-11-05,2013,309,8.5,5312.5
IA4502,KNOXVILLE,2013-11-06,2013,310,9,5321.5
IA4502,KNOXVILLE,2013-11-07,2013,311,2.5,5324
IA4502,KNOXVILLE,2013-11-08,2013,312,4,5328
IA4502,KNOXVILLE,2013-11-09,2013,313,9,5337
IA4502,KNOXVILLE,2013-11-10,2013,314,9,5346
IA4502,KNOXVILLE,2013-11-11,2013,315,4.5,5350.5
IA4502,KNOXVILLE,2013-11-12,2013,316,2.5,5353
IA4502,KNOXVILLE,2013-11-13,2013,317,0,5353
IA4502,KNOXVILLE,2013-11-14,2013,318,4,5357
IA4502,KNOXVILLE,2013-11-15,2013,319,6,5363
IA4502,KNOXVILLE,2013-11-16,2013,320,8.5,5371.5
IA4502,KNOXVILLE,2013-11-17,2013,321,15,5386.5
IA4502,KNOXVILLE,2013-11-18,2013,322,6.5,5393
IA4502,KNOXVILLE,2013-11-19,2013,323,4,5397
IA4502,KNOXVILLE,2013-11-20,2013,324,6.5,5403.5
IA4502,KNOXVILLE,2013-11-21,2013,325,0,5403.5
IA4502,KNOXVILLE,2013-11-22,2013,326,0,5403.5
IA4502,KNOXVILLE,2013-11-23,2013,327,0,5403.5
IA4502,KNOXVILLE,2013-11-24,2013,328,0,5403.5
IA4502,KNOXVILLE,2013-11-25,2013,329,0,5403.5
IA4502,KNOXVILLE,2013-11-26,2013,330,0,5403.5
IA4502,KNOXVILLE,2013-11-27,2013,331,0,5403.5
IA4502,KNOXVILLE,2013-11-28,2013,332,0,5403.5
IA4502,KNOXVILLE,2013-11-29,2013,333,0,5403.5
IA4502,KNOXVILLE,2013-11-30,2013,334,0,5403.5
IA4502,KNOXVILLE,2013-12-01,2013,335,6,5409.5
IA4502,KNOXVILLE,2013-12-02,2013,336,0.5,5410
IA4502,KNOXVILLE,2013-12-03,2013,337,5,5415
IA4502,KNOXVILLE,2013-12-04,2013,338,2.5,5417.5
IA4502,KNOXVILLE,2013-12-05,2013,339,0,5417.5
IA4502,KNOXVILLE,2013-12-06,2013,340,0,5417.5
IA4502,KNOXVILLE,2013-12-07,2013,341,0,5417.5
IA4502,KNOXVILLE,2013-12-08,2013,342,0,5417.5
IA4502,KNOXVILLE,2013-12-09,2013,343,0,5417.5
IA4502,KNOXVILLE,2013-12-10,2013,344,0,5417.5
IA4502,KNOXVILLE,2013-12-11,2013,345,0,5417.5
IA4502,KNOXVILLE,2013-12-12,2013,346,0,5417.5
IA4502,KNOXVILLE,2013-12-13,2013,347,0,5417.5
IA4502,KNOXVILLE,2013-12-14,2013,348,0,5417.5
IA4502,KNOXVILLE,2013-12-15,2013,349,0,5417.5
IA4502,KNOXVILLE,2013-12-16,2013,350,0,5417.5
IA4502,KNOXVILLE,2013-12-17,2013,351,0,5417.5
IA4502,KNOXVILLE,2013-12-18,2013,352,0,5417.5
IA4502,KNOXVILLE,2013-12-19,2013,353,6,5423.5
IA4502,KNOXVILLE,2013-12-20,2013,354,0,5423.5
IA4502,KNOXVILLE,2013-12-21,2013,355,0,5423.5
IA4502,KNOXVILLE,2013-12-22,2013,356,0,5423.5
IA4502,KNOXVILLE,2013-12-23,2013,357,0,5423.5
IA4502,KNOXVILLE,2013-12-24,2013,358,0,5423.5
IA4502,KNOXVILLE,2013-12-25,2013,359,0,5423.5
